timestamp,worker_id,helmet,vest
1.1678333333333333,3,True,False
1.2012,3,True,False
1.2345666666666668,3,True,False
1.2679333333333334,3,True,False
1.3013000000000001,3,True,False
1.3013000000000001,1,False,False
1.3346666666666667,1,True,True
1.3680333333333334,1,True,True
1.4014000000000002,1,True,True
1.4347666666666667,1,True,True
1.5015,3,True,False
1.5348666666666668,3,True,False
1.5682333333333334,3,True,False
1.5682333333333334,1,True,True
1.6016000000000001,3,True,False
1.6349666666666667,3,True,False
1.6683333333333334,2,False,False
1.6683333333333334,1,True,False
1.7017,2,False,False
1.7017,1,True,True
1.7350666666666668,2,False,False
1.7684333333333335,2,False,False
1.8018000000000003,2,False,False
1.8018000000000003,1,True,False
1.8351666666666668,2,False,False
1.8351666666666668,1,True,False
1.8685333333333334,2,False,False
1.8685333333333334,1,True,True
1.9019000000000001,2,False,False
1.9019000000000001,1,True,True
1.9352666666666667,1,True,True
1.9686333333333335,1,True,True
2.0020000000000002,1,True,True
2.2355666666666667,2,True,False
2.435766666666667,2,False,False
2.4691333333333336,2,False,False
2.4691333333333336,1,True,True
2.5025,2,False,False
2.5025,1,True,True
2.5358666666666667,2,False,True
2.5358666666666667,1,True,True
2.5692333333333335,2,True,True
2.5692333333333335,1,True,True
2.6026000000000002,2,True,True
2.6026000000000002,1,True,True
2.635966666666667,2,False,True
2.635966666666667,3,True,False
2.8028000000000004,2,False,True
2.9696333333333333,2,True,True
3.003,2,True,True
3.003,3,True,False
3.1031,2,True,True
3.1364666666666667,2,True,True
3.1698333333333335,2,True,True
3.1698333333333335,1,False,False
3.1698333333333335,3,True,False
3.2032000000000003,2,True,True
3.236566666666667,2,True,True
3.236566666666667,3,True,False
3.2699333333333334,2,True,True
3.2699333333333334,3,True,False
3.2699333333333334,1,True,False
3.3033,2,True,True
3.3033,3,True,False
3.3700333333333337,2,True,True
3.4034,2,True,True
3.4367666666666667,2,True,True
3.4701333333333335,2,True,True
3.5035000000000003,2,True,True
3.536866666666667,2,True,True
3.6036000000000006,3,True,False
3.6036000000000006,2,True,True
3.636966666666667,3,True,False
3.636966666666667,2,True,True
3.6703333333333337,3,True,False
3.6703333333333337,2,True,True
3.7037,3,True,False
3.7037,2,True,True
3.7370666666666668,3,True,False
3.7704333333333335,3,True,False
3.7704333333333335,4,False,False
3.8038000000000003,3,True,False
3.837166666666667,3,True,False
3.837166666666667,4,False,False
3.8705333333333334,3,True,False
3.9039,3,True,False
3.937266666666667,3,True,False
4.0040000000000004,3,True,False
4.037366666666667,3,True,False
4.070733333333333,3,True,False
4.070733333333333,2,False,True
4.1041,3,True,False
4.1041,2,False,False
4.137466666666667,3,True,False
4.137466666666667,2,False,False
4.170833333333333,3,True,False
4.170833333333333,2,False,False
4.2042,3,True,False
4.2042,2,False,False
4.237566666666667,3,True,False
4.237566666666667,2,False,False
4.270933333333334,3,True,False
4.3043000000000005,3,True,False
4.337666666666667,3,True,False
4.371033333333333,3,True,False
4.4044,3,True,False
4.437766666666667,3,True,False
4.471133333333333,3,True,False
4.5045,3,True,False
4.537866666666667,3,True,False
4.571233333333334,3,True,False
4.6046000000000005,3,True,False
4.637966666666667,3,True,False
4.671333333333333,3,True,False
4.7047,3,True,False
4.738066666666667,3,True,False
4.771433333333333,3,True,False
4.8048,3,True,False
4.838166666666667,3,True,False
4.871533333333334,3,True,False
4.9049000000000005,3,True,False
4.938266666666667,3,True,False
4.971633333333334,3,True,False
5.005,3,True,False
5.038366666666667,3,True,False
5.071733333333333,3,True,False
5.1051,3,True,False
5.138466666666667,3,True,False
5.171833333333334,3,True,False
5.2052000000000005,3,True,False
5.238566666666667,3,True,False
5.271933333333334,3,True,False
5.3053,3,True,False
5.338666666666667,3,True,False
5.372033333333333,3,True,False
5.4054,3,True,False
5.438766666666667,3,True,False
5.438766666666667,5,False,False
5.472133333333334,3,True,False
5.472133333333334,5,False,False
5.5055000000000005,3,True,False
5.5055000000000005,5,False,False
5.538866666666667,3,True,False
5.538866666666667,5,False,False
5.572233333333335,3,True,False
5.572233333333335,5,False,False
5.605600000000001,3,True,False
5.605600000000001,5,False,False
5.638966666666667,3,True,False
5.638966666666667,5,False,False
5.6723333333333334,3,True,False
5.7057,3,True,False
5.839166666666667,3,True,False
5.872533333333334,3,True,False
5.9059,3,True,False
5.939266666666667,3,True,False
